url,Hide Visually 1,Hide Visually 2,Hide Visually 3,React Text,Hide Visually 4,Tile Link 1,Tile Link 1_link,Card Photo,Card Photo_alt,Card Photo_link,Tags List Container,Tags List Container_link,Card Price Man,Card Price Man_link,Card Details,Card Details_link,List Inline,List Inline_link,Tile Link 2,Tile Link 2_link
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",497 W 182nd St #1B,Manhattan,NY,NY,10033,"Open House: Sun, 12-2PM
$1,725
1bd
1ba",https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/b/0/f/a/picture-uh=912df15aca4f3f28fa299217c272847-ps=b0fa53c5b7192840c98fb5a13fe446aa.jpg,"497 W 182nd St #1B, Manhattan, NY",https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033,"Open House: Sun, 12-2PM; Open House: Sun, 12-2PM; Open House: Sun, 12-2PM; Open House: Sun, 12-2PM",https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033; https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033; https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033; https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033,"$1,725 ",https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033,"$1,725 ",https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033,1bd; 1ba,https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033; https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033,497 W 182nd St #1B,https://www.trulia.com/rental/4036536526-497-W-182nd-St-1B-Manhattan-NY-10033
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",321 W 76th St #3B,Manhattan,NY,NY,10023,"$2,795
1bd
1ba",https://www.trulia.com/rental/4036563495-321-W-76th-St-3B-Manhattan-NY-10023,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/b/c/e/0/picture-uh=111df497537b1b9f44bceb124f939142-ps=bce0f3518d2a1ea41172b8a2af43c3.jpg,"321 W 76th St #3B, Manhattan, NY",https://www.trulia.com/rental/4036563495-321-W-76th-St-3B-Manhattan-NY-10023,,,"$2,795 ",https://www.trulia.com/rental/4036563495-321-W-76th-St-3B-Manhattan-NY-10023,"$2,795 ",https://www.trulia.com/rental/4036563495-321-W-76th-St-3B-Manhattan-NY-10023,1bd; 1ba,https://www.trulia.com/rental/4036563495-321-W-76th-St-3B-Manhattan-NY-10023; https://www.trulia.com/rental/4036563495-321-W-76th-St-3B-Manhattan-NY-10023,321 W 76th St #3B,https://www.trulia.com/rental/4036563495-321-W-76th-St-3B-Manhattan-NY-10023
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",448 Amsterdam Ave #5N,Manhattan,NY,NY,10024,"Pet Friendly
$2,895
1bd
1ba
900 sqft",https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/8/b/6/7/picture-uh=bbe91fc7874a9144d4862679c81433c9-ps=8b67b38d56bfd0bcb475d534ce763010.jpg,"448 Amsterdam Ave #5N, Manhattan, NY",https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024; https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024; https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024; https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024,"$2,895 ",https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024,"$2,895 ",https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024,1bd; 1ba; 900 sqft,https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024; https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024; https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024,448 Amsterdam Ave #5N,https://www.trulia.com/rental/4036550110-448-Amsterdam-Ave-5N-Manhattan-NY-10024
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",280 Riverside Dr #1F,Manhattan,NY,NY,10025,"$2,750
1bd
1ba
750 sqft",https://www.trulia.com/rental/4035202904-280-Riverside-Dr-1F-Manhattan-NY-10025,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/f/0/1/2/picture-uh=dbd13fca445df2a76e3652bfa8b03142-ps=f012d57e69c28f8ce8d6c738392a3.jpg,"280 Riverside Dr #1F, Manhattan, NY",https://www.trulia.com/rental/4035202904-280-Riverside-Dr-1F-Manhattan-NY-10025,,,"$2,750 ",https://www.trulia.com/rental/4035202904-280-Riverside-Dr-1F-Manhattan-NY-10025,"$2,750 ",https://www.trulia.com/rental/4035202904-280-Riverside-Dr-1F-Manhattan-NY-10025,1bd; 1ba; 750 sqft,https://www.trulia.com/rental/4035202904-280-Riverside-Dr-1F-Manhattan-NY-10025; https://www.trulia.com/rental/4035202904-280-Riverside-Dr-1F-Manhattan-NY-10025; https://www.trulia.com/rental/4035202904-280-Riverside-Dr-1F-Manhattan-NY-10025,280 Riverside Dr #1F,https://www.trulia.com/rental/4035202904-280-Riverside-Dr-1F-Manhattan-NY-10025
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",135 W 24th St #4B,Manhattan,NY,NY,10011,"$2,400
1bd
1ba",https://www.trulia.com/rental/4036546520-135-W-24th-St-4B-Manhattan-NY-10011,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/2/2/4/9/picture-uh=9a7628a2e676985a37b8af48bb27bfa-ps=224917d6b4cf22cc587bf5138a6fac8.jpg,"135 W 24th St #4B, Manhattan, NY",https://www.trulia.com/rental/4036546520-135-W-24th-St-4B-Manhattan-NY-10011,,,"$2,400 ",https://www.trulia.com/rental/4036546520-135-W-24th-St-4B-Manhattan-NY-10011,"$2,400 ",https://www.trulia.com/rental/4036546520-135-W-24th-St-4B-Manhattan-NY-10011,1bd; 1ba,https://www.trulia.com/rental/4036546520-135-W-24th-St-4B-Manhattan-NY-10011; https://www.trulia.com/rental/4036546520-135-W-24th-St-4B-Manhattan-NY-10011,135 W 24th St #4B,https://www.trulia.com/rental/4036546520-135-W-24th-St-4B-Manhattan-NY-10011
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",345 W End Ave #3A,Manhattan,NY,NY,10024,"$2,350
1bd
1ba
520 sqft",https://www.trulia.com/rental/4035331939-345-W-End-Ave-3A-Manhattan-NY-10024,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/f/1/b/9/picture-uh=a0e3dbb075f115cdd15053e47cbd756-ps=f1b97fc4e8897dd99b5576b23e561312.jpg,"345 W End Ave #3A, Manhattan, NY",https://www.trulia.com/rental/4035331939-345-W-End-Ave-3A-Manhattan-NY-10024,,,"$2,350 ",https://www.trulia.com/rental/4035331939-345-W-End-Ave-3A-Manhattan-NY-10024,"$2,350 ",https://www.trulia.com/rental/4035331939-345-W-End-Ave-3A-Manhattan-NY-10024,1bd; 1ba; 520 sqft,https://www.trulia.com/rental/4035331939-345-W-End-Ave-3A-Manhattan-NY-10024; https://www.trulia.com/rental/4035331939-345-W-End-Ave-3A-Manhattan-NY-10024; https://www.trulia.com/rental/4035331939-345-W-End-Ave-3A-Manhattan-NY-10024,345 W End Ave #3A,https://www.trulia.com/rental/4035331939-345-W-End-Ave-3A-Manhattan-NY-10024
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",150 W 51st St #1412,Manhattan,NY,NY,10019,"Furnished
$2,995
1bd
1ba",https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/2/f/9/d/picture-uh=f7ce95afaa69bead678f65c2f685db1-ps=2f9da956e98dd69c29405855861c03b.jpg,"150 W 51st St #1412, Manhattan, NY",https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019,Furnished; Furnished; Furnished; Furnished,https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019; https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019; https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019; https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019,"$2,995 ",https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019,"$2,995 ",https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019,1bd; 1ba,https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019; https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019,150 W 51st St #1412,https://www.trulia.com/rental/4036536498-150-W-51st-St-1412-Manhattan-NY-10019
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",2 Gold St #4M,Manhattan,NY,NY,10038,"$2,830
1bd
1ba",https://www.trulia.com/rental/4036546596-2-Gold-St-4M-Manhattan-NY-10038,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/6/f/c/8/picture-uh=ce1495c6f767bb9a1c38d1a5239b191-ps=6fc8cdf47e1aaaa1b6325c6281b9796.jpg,"2 Gold St #4M, Manhattan, NY",https://www.trulia.com/rental/4036546596-2-Gold-St-4M-Manhattan-NY-10038,,,"$2,830 ",https://www.trulia.com/rental/4036546596-2-Gold-St-4M-Manhattan-NY-10038,"$2,830 ",https://www.trulia.com/rental/4036546596-2-Gold-St-4M-Manhattan-NY-10038,1bd; 1ba,https://www.trulia.com/rental/4036546596-2-Gold-St-4M-Manhattan-NY-10038; https://www.trulia.com/rental/4036546596-2-Gold-St-4M-Manhattan-NY-10038,2 Gold St #4M,https://www.trulia.com/rental/4036546596-2-Gold-St-4M-Manhattan-NY-10038
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",320 E 85th St #35,Manhattan,NY,NY,10028,"$2,175
1bd
1ba",https://www.trulia.com/rental/4036531346-320-E-85th-St-35-Manhattan-NY-10028,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/1/d/7/d/picture-uh=6d8b30c8c32fbf70973ba3d7935dae11-ps=1d7d291faf2df3b387a64615ec686ab.jpg,"320 E 85th St #35, Manhattan, NY",https://www.trulia.com/rental/4036531346-320-E-85th-St-35-Manhattan-NY-10028,,,"$2,175 ",https://www.trulia.com/rental/4036531346-320-E-85th-St-35-Manhattan-NY-10028,"$2,175 ",https://www.trulia.com/rental/4036531346-320-E-85th-St-35-Manhattan-NY-10028,1bd; 1ba,https://www.trulia.com/rental/4036531346-320-E-85th-St-35-Manhattan-NY-10028; https://www.trulia.com/rental/4036531346-320-E-85th-St-35-Manhattan-NY-10028,320 E 85th St #35,https://www.trulia.com/rental/4036531346-320-E-85th-St-35-Manhattan-NY-10028
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",107-109 Sullivan St #206,Manhattan,NY,NY,10012,"$2,895
1bd
1ba
575 sqft",https://www.trulia.com/rental/4036538455-107-109-Sullivan-St-206-Manhattan-NY-10012,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/d/9/c/4/picture-uh=187f4f3014af8ea1d4c199cfe726380-ps=d9c4cb508a60fa11dae73338f599d12.jpg,"107-109 Sullivan St #206, Manhattan, NY",https://www.trulia.com/rental/4036538455-107-109-Sullivan-St-206-Manhattan-NY-10012,,,"$2,895 ",https://www.trulia.com/rental/4036538455-107-109-Sullivan-St-206-Manhattan-NY-10012,"$2,895 ",https://www.trulia.com/rental/4036538455-107-109-Sullivan-St-206-Manhattan-NY-10012,1bd; 1ba; 575 sqft,https://www.trulia.com/rental/4036538455-107-109-Sullivan-St-206-Manhattan-NY-10012; https://www.trulia.com/rental/4036538455-107-109-Sullivan-St-206-Manhattan-NY-10012; https://www.trulia.com/rental/4036538455-107-109-Sullivan-St-206-Manhattan-NY-10012,107-109 Sullivan St #206,https://www.trulia.com/rental/4036538455-107-109-Sullivan-St-206-Manhattan-NY-10012
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",304 W 92nd St #3MM,Manhattan,NY,NY,10025,"Pet Friendly
$2,575
1bd
1ba",https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/d/e/a/5/picture-uh=5129962bab153b5474b3f7bdbf78d514-ps=dea55d8c159cea8da522e31ceffc61.jpg,"304 W 92nd St #3MM, Manhattan, NY",https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025; https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025; https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025; https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025,"$2,575 ",https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025,"$2,575 ",https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025,1bd; 1ba,https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025; https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025,304 W 92nd St #3MM,https://www.trulia.com/rental/4036521649-304-W-92nd-St-3MM-Manhattan-NY-10025
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",241 E 73rd St #3C,Manhattan,NY,NY,10021,"$2,400
1bd
1ba",https://www.trulia.com/rental/4036500307-241-E-73rd-St-3C-Manhattan-NY-10021,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/c/c/6/5/picture-uh=a57f12ee2cdf1af42ab32482ea669f0-ps=cc65ee5a1b4181c2d4a638658018a5a0.jpg,"241 E 73rd St #3C, Manhattan, NY",https://www.trulia.com/rental/4036500307-241-E-73rd-St-3C-Manhattan-NY-10021,,,"$2,400 ",https://www.trulia.com/rental/4036500307-241-E-73rd-St-3C-Manhattan-NY-10021,"$2,400 ",https://www.trulia.com/rental/4036500307-241-E-73rd-St-3C-Manhattan-NY-10021,1bd; 1ba,https://www.trulia.com/rental/4036500307-241-E-73rd-St-3C-Manhattan-NY-10021; https://www.trulia.com/rental/4036500307-241-E-73rd-St-3C-Manhattan-NY-10021,241 E 73rd St #3C,https://www.trulia.com/rental/4036500307-241-E-73rd-St-3C-Manhattan-NY-10021
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",420 E 102nd St #7A,Manhattan,NY,NY,10029,"$2,150
1bd
1ba",https://www.trulia.com/rental/4036552226-420-E-102nd-St-7A-Manhattan-NY-10029,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/8/7/8/6/picture-uh=286871e27cfaad84cfbc68db4ba66-ps=878616cadf5db6aa93f64378242b05.jpg,"420 E 102nd St #7A, Manhattan, NY",https://www.trulia.com/rental/4036552226-420-E-102nd-St-7A-Manhattan-NY-10029,,,"$2,150 ",https://www.trulia.com/rental/4036552226-420-E-102nd-St-7A-Manhattan-NY-10029,"$2,150 ",https://www.trulia.com/rental/4036552226-420-E-102nd-St-7A-Manhattan-NY-10029,1bd; 1ba,https://www.trulia.com/rental/4036552226-420-E-102nd-St-7A-Manhattan-NY-10029; https://www.trulia.com/rental/4036552226-420-E-102nd-St-7A-Manhattan-NY-10029,420 E 102nd St #7A,https://www.trulia.com/rental/4036552226-420-E-102nd-St-7A-Manhattan-NY-10029
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",166 Orchard St #2C,Manhattan,NY,NY,10002,"Open House: Fri, 12-1PM
$2,425
1bd
1ba",https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/1/a/4/6/picture-uh=6669d48a74612583aa6bafa7824af24-ps=1a46768c798bebb99c386bdde9e1548.jpg,"166 Orchard St #2C, Manhattan, NY",https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002,"Open House: Fri, 12-1PM; Open House: Fri, 12-1PM; Open House: Fri, 12-1PM; Open House: Fri, 12-1PM",https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002; https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002; https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002; https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002,"$2,425 ",https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002,"$2,425 ",https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002,1bd; 1ba,https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002; https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002,166 Orchard St #2C,https://www.trulia.com/rental/4036538495-166-Orchard-St-2C-Manhattan-NY-10002
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",232 E 78th St #2D,New York,NY,NY,10075,"$2,275
1bd
1ba",https://www.trulia.com/rental/4036538478-232-E-78th-St-2D-New-York-NY-10075,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/e/0/1/4/picture-uh=ae5b8edb02d4f8715418f337da24c82-ps=e01433df6cc153ae7a816adc28429370.jpg,"232 E 78th St #2D, New York, NY",https://www.trulia.com/rental/4036538478-232-E-78th-St-2D-New-York-NY-10075,,,"$2,275 ",https://www.trulia.com/rental/4036538478-232-E-78th-St-2D-New-York-NY-10075,"$2,275 ",https://www.trulia.com/rental/4036538478-232-E-78th-St-2D-New-York-NY-10075,1bd; 1ba,https://www.trulia.com/rental/4036538478-232-E-78th-St-2D-New-York-NY-10075; https://www.trulia.com/rental/4036538478-232-E-78th-St-2D-New-York-NY-10075,232 E 78th St #2D,https://www.trulia.com/rental/4036538478-232-E-78th-St-2D-New-York-NY-10075
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",173 Avenue A #8C,Manhattan,NY,NY,10009,"Pet Friendly
$2,098
1bd
1ba",https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.108/c/d/b/f/picture-uh=91f95e5b9ed7c51d708b0f47631940af-ps=cdbfa9d32e45913ef44dc73b84cb50d5.jpg,"173 Avenue A #8C, Manhattan, NY",https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009; https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009; https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009; https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009,"$2,098 ",https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009,"$2,098 ",https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009,1bd; 1ba,https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009; https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009,173 Avenue A #8C,https://www.trulia.com/rental/4036514143-173-Avenue-A-8C-Manhattan-NY-10009
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",308 E 109th St #6C,Manhattan,NY,NY,10029,"Open House: Sat, 1-2PM
Pet Friendly
$2,695
1bd
1ba
863 sqft",https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/7/c/5/7/picture-uh=9b8db758f3739a26ca5593b56119b7f7-ps=7c57c899859602a2c5cd05db5a9f041.jpg,"308 E 109th St #6C, Manhattan, NY",https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029,"Open House: Sat, 1-2PM
Pet Friendly; Open House: Sat, 1-2PM
Pet Friendly; Open House: Sat, 1-2PM
Pet Friendly; Open House: Sat, 1-2PM
Pet Friendly",https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029; https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029; https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029; https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029,"$2,695 ",https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029,"$2,695 ",https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029,1bd; 1ba; 863 sqft,https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029; https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029; https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029,308 E 109th St #6C,https://www.trulia.com/rental/4036552177-308-E-109th-St-6C-Manhattan-NY-10029
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",437 E 74th St #4A,Manhattan,NY,NY,10021,"$1,995
1bd
1ba",https://www.trulia.com/rental/4036550187-437-E-74th-St-4A-Manhattan-NY-10021,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.107/e/0/f/f/picture-uh=d85bb4b1a9940beb6da40df47e6fd2ad-ps=e0ff17b5a53120ef934f417fe4c83d7.jpg,"437 E 74th St #4A, Manhattan, NY",https://www.trulia.com/rental/4036550187-437-E-74th-St-4A-Manhattan-NY-10021,,,"$1,995 ",https://www.trulia.com/rental/4036550187-437-E-74th-St-4A-Manhattan-NY-10021,"$1,995 ",https://www.trulia.com/rental/4036550187-437-E-74th-St-4A-Manhattan-NY-10021,1bd; 1ba,https://www.trulia.com/rental/4036550187-437-E-74th-St-4A-Manhattan-NY-10021; https://www.trulia.com/rental/4036550187-437-E-74th-St-4A-Manhattan-NY-10021,437 E 74th St #4A,https://www.trulia.com/rental/4036550187-437-E-74th-St-4A-Manhattan-NY-10021
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT%7CCONDO%7CTOWNHOUSE,CONDO,COOP,LOFT,TIC_type/",100 Allen St #3D,Manhattan,NY,NY,10002,"$2,175
1bd
1ba",https://www.trulia.com/rental/4010076985-100-Allen-St-3D-Manhattan-NY-10002,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/5/7/f/a/picture-uh=94e4ef63a924afd19e841ff482a8d4e-ps=57fad6f6ac77a7ced217b5a55c9223f4.jpg,"100 Allen St #3D, Manhattan, NY",https://www.trulia.com/rental/4010076985-100-Allen-St-3D-Manhattan-NY-10002,,,"$2,175 ",https://www.trulia.com/rental/4010076985-100-Allen-St-3D-Manhattan-NY-10002,"$2,175 ",https://www.trulia.com/rental/4010076985-100-Allen-St-3D-Manhattan-NY-10002,1bd; 1ba,https://www.trulia.com/rental/4010076985-100-Allen-St-3D-Manhattan-NY-10002; https://www.trulia.com/rental/4010076985-100-Allen-St-3D-Manhattan-NY-10002,100 Allen St #3D,https://www.trulia.com/rental/4010076985-100-Allen-St-3D-Manhattan-NY-10002
